,Rating,Review_Title,Review
3184,4,Strike Three Mr. Lucas!!!!!,"Well the big wait is finally over. The STAR WARS saga is complete...and it turned into a complete waist of time. After suffering through the first two numb skulled installments of this new trilogy, I was hoping like everyone else that George would make up for it with a truly memorable finale. Much to my non-surprise...he didn't. REVENGE OF THE SITH is just more of the same stiff acting, wooden dialogue and wall to wall digital effects that look, well, digital. I pray for the day when somebody puts a model ship in front of a blue screen! The only saving grace in this two and a half hours of dreck was, as usual, Ewen Mcgregors classy performance.Its amazing how he manages to rise above all of the crap. The other plus was of course the mighty Yoda. I smiled every time he was on screen...and snored the rest of the time. Don't get me wrong. This is still better than ATTACK OF THE CLONES, but getting a root canal would top the experience. And what about Hayden?? Well, I won't bore you with what would be a long winded shredding of his laughable performance. Lets just say that I will never see his face behind that mask when I watch the classic trilogy!!! And as for THE BIG MOMENT...when Darth Vader threw his head back and howled ""NOOOOOOOO!!!!"" after learning the fate of Padme, I almost howled myself...in laughter! I cried aloud ""Thats not Darth Vader!!! Stop the madness George, the joke is over!!!!""...."
3185,7,A bit disappointed...,"After hearing how positive most reviews were, I guess I was expecting too much. I agree generally with our Finish friend who had a few hours jump on us Yanks :)"
3186,9,Don't believe the hype; go see for yourself!,"I didn't know what to expect having read the con's and pro's in the user comment section. The con's however seem to break it down to the same points: star wars sucks; weird aliens suck, star wars acting sucks... Well I'll tell you that if you go see this movie yourself you won't be disappointed. It's a very solid movie that has everything a movie needs. It takes you to a different world that seems very real and tells a story that is brought to the screen so well that it touches you deeply. If you don't like this movie you're probably a fanatic yourself. In my opinion (and having seen the original movies afterwards again as well) this is the best Star Wars movie and it deserves a rating over 8.0!"
3187,5,"Not bad, but not great","The latest one ain't so bad. Not on the same level as the originals, but not the complete shyte of Ep I & II. Nothing really jumped out at me as spectacularly wonderful, but nothing particularly jumped out at me as spectacularly crap, either. There were problems with the acting (Christenson & Portman), but the special effects (the opening scene) helped balance it out."
3188,8,Great Movie? Yes! Corny dialog? Yes! Should you care? NO!!,"Without a doubt, this is the best Star Wars movie in many many years. After the first two ""prequels"", I was ready to give up on George Lucas, but Episode III really delivers - period. Just sit back, let yourself go and have a great time."
3189,8,YAY! I have faith in humanity again!,"I had fairly low expectations for this movie, seeing as how I didn't enjoy the first 2. However, I thought that this movie was pretty good. I had lot's of nerdy moments for me, references to the other films, and of course the end. That action was well done, and there was a better dynamic between Obi-wan and Anakin. Also, Yoda was cool, I appreciated how they took a page out of LOTR's book and mad4e him more expressive. However, Yoda, ever a paragon of wisdom, did seem to give some horrible advice. The dialog needs work, as usual, and can be downright painful in some spots, but it could've been worse and was delivered decently. The acting was somewhat better, but some scenes that could have been very emotional and moving weren't. Still, I didn't come out a bitter, twisted, ranting loony so it's better than the first 2!"
3190,3,"by a 12-year-old, for 12-year-olds","The dialogue is Wooden. The special effects are implausible. The plot is childish. There's no acting, because none is needed. This project is Devised by G.Lucas, i.e. famous immature mind, for, not so famous, but equally immature minds. This is Hollywood at its dumbest and, not surprisingly, at its most profitable. It is hard to believe that men and women over 18 will gladly pay $20 to see over two hours of meaningless conversation interrupted by occasional sword fighting. When I was 11, my parents took me to see ""return of jedi"" - loved it then. But now, when I see it on TV, I fall asleep watching it. The point is - when you're a kid, you enjoy kid's stuff, but when 30 and 40-year-olds give it two thumbs up, that is just sad. Today's grownups, haven't really become older and wiser."
3191,6,Not bad for an action movie (might contain spoilers),"The movie was substantially better than Episode 1 and 2 but still lacked enough shear acting talent to be great. Sure, it's an action movie and maybe sub par acting is to be expected. Critics say that the acting is far better than it was in episode 2, especially by Hayden Christensen who appeared less whiny, but the acting between him and Natalie Portman felt wooden. Part of the story is supposed to be these two characters and the children that they have, but the lines were so clichéd and forced. "
3192,5,Pull the curtains away from your eyes,"Contrary to popular belief, Lucas has not redeemed himself. Episode 3 reminds me of Elvis Presley's comeback in the 1970s. People were just so happy that he was back making decent music that they praised it as brilliance. They said he was back to his old form. When in fact, they were in serious denial. The same is true here. Yes, EP 3 is a step up from the last two star wars movies... but it's still not a good movie! I'm not trying to change your opinion of it, everyone's entitled to like it if they so desire. But what follows is my take on the film."
3193,7,"Yes, its as good as it should be...","Well got to the midnight screening last night, after sitting through way too many trailers we finally got to see those famous blue words, anyhow."
3194,9,A Great Comeback,"Well I have to admit ""Revenge of the Sith"" was not the movie I was expecting it to be... I was expecting a rather drawn out story with mediocre acting + those great light saber fights (which is why I started watching Star Wars int he first place) which had recurred in the past 2 movie (Phantom Menace and Attack of the Clones). However Lucas finally did it, the story and the acting has intensified (though not flawed) giving a brilliant ending to the trilogy (excluding IV-VI of course) and setting up the next movie which is ""A New Hope""."
3195,7,The Film I have been waiting for since I was 8yrs old!!,The original Stars Wars Trilogy have a place in the hearts of millions of people around the world. It is maybe because of this that the OT is put unfairly onto a pedestal above the new trilogy. Many of the criticisms of the new trilogy most definitely apply to the OT.
3196,9,The force is with final Star Wars,"With ""Revenge of the Sith"" director George Lucas does a fine job of tying together the old and new trilogies of the Star Wars series. This film is definitely the strongest of the most recent three, and measures up nicely with Return of the Jedi, though not quite as strong as ""A New Hope"" or ""Empire Strikes Back""."
3197,8,obvious sequel potential,Saw the new george lucas movie today. really good. better than his last two and certainly better than the one with the duck.
3198,8,The Best Of The Prequels,"May Contain Spoilers! After the Phantom Menace & Attack Of The Clones (Fell asleep 2nd time I watched in cinema), I was looking forward to Revenge Of The Sith with more than a hint of concern. After IV, V & VI I wanted to see the conclusion of the story. I'm glad I did! A number of the story lines that link Attack & New Hope together are resolved. We all know that Anakin becomes Darth Vader. We all know Luke & Leia are Anakin's children."
3199,10,the best movie of the new trilogy,"I saw this movie on Thursday afternoon and I must say that this is easily the best movie I have seen all year. I think it is the best star wars movie since ""empire"". this movie is visually stunning and the action sequences are awesome. the action starts up from the very beginning and doesn't let up. the set designs are awesome as well. the city of corucant looks like a future new york city or something like that and the music score gives the movie even more emotion during some of the action sequences. The dialogue is a little hokey at times especially when anikin and padme are together but then again the duologue between anakin and padme never was that great to begin with. and yes jar jar has a brief appearance but it only lasts about 30 seconds so he doesn't get a chance to become annoying.yes anikin does some pretty awful things after he goes down the dark side of the force. but on the bright side it has some awesome light-saber battles. -SPOILER ALERT READ AT OWN RISK- I thought that the light-saber battle between Yoda and palpatine was one of the best I have seen. The saber battle between obi-wan and anakin was just as good. Even Mace windu got to have a saber battle with palpatine. my favorite part of the movie was seeing Darth Vader. you also get to see Luke and Leia being born and you see the death star in early development. my only complaint is that you see all the characters from episode IV 3P0, R2-D2, Vader, Luke and Leia (although they were just babies) and chewy are in episode III the only character you don't see from episode IV is Han solo-END SPOILER- I think the reason this movie is so good is because it gets back to what the star wars movies are all about and that is a sci-fi action movie that has to do with the choices we make and the consequences of those actions. the first two (episode I and II) didn't do that. The first two tried to be more than what they were and that is why I think they didn't do as well as this one is going to do. The first one was way too obvious( young anikin skywalker had midiclorians that were off the chart and the council feared that training the boy would result in grave danger, Well Duh!) and the the second one was a love story(it's kind of creepy too if you think about. after he leaves tatoonine padme is the closet thing he has to a mother for about 10 years and then they fall in love). the third one gets back to the emotional conflicts and political conflicts. because the first three were a political conflict between the good guys and the bad guys. You had Vader and his boys who had a dictatorship and Leah, Luke and Han thought a democracy would be a better way to go. and episode II mirrors the ideals of the first three. you also get to see some cool dogfights in space which the first two were seriously lacking. I think it meshes perfectly with the fourth one. I say that because after I saw episode III I watched episode IV and it works really well. this is one movie i definitely plan on seeing again."
3200,6,'Sith' barely makes it past the satisfaction level,"Star Wars Episode III: Revenge of the Sith (2005) Starring Hayden Christensen, Ewan McGregor, Natalie Portman and Frank Oz. "
3201,7,The Hidden Truth!,"Wow! Saw REVENGE OF THE SITH, and I'll tell you, this has some really great stuff in it. I was blown away, and completely enjoying this film, until I was slapped in the face with yet ANOTHER George Bush jab. So now, George Bush is Darth Vader??? "
3202,9,Awesome end to an awesome saga,"Star Wars Episode III: Revenge of the Sith truly allows the saga to out with a bang, and what a bang it is! From the very beginning we're swept off into action, and considering how much ground Lucas still had to cover he did a remarkable job; nothing feels rushed or overdone and the important pieces of the puzzle all fall neatly into place. There is a VERY good balance of drama and action here and the fight scenes are among the best ever shown in a Star Wars film, not just for their lengths but also for their choreography and effects. The film's visuals start to edge quite a lot towards Episode IV (aka the original Star Wars), effectively allowing this movie to achieve its goal in connecting one trilogy to the other."
3203,10,Good enough to see multiple times,"Well, in the two weeks or so Episode III has been in theaters I have already seen it twice. That alone says something."
3204,7,Solid conclusion that could have been a bit better,"I'm not a Star Wars enthusiast (i.e., nerd) so I'm not a purist by any means. But I was a bit disappointed in this movie, in how Anakin's turn was portrayed so dispassionately and uncharacteristically. It seemed contrived and could have been executed better."
3205,10,Awesome,"Star Wars III: Revenge of the Sith This movie was freaking awesome! Oh my gosh ignorant people said that it didn't have a real plot to it but it does they're ignorant. It's really good and it's a really cool awesome movie...ya know what i mean n like go watch it it's like a must-see! that part where Skywalker got burnt i felt bad it was sad to see Obi do that to him. Also, the Yoda parts were so awesome! especially when he came in to see the Sith lord and the guards were killed just by flat THUMP from Yoda's force power! yeah! It's a really good movie because it actually does have a lot more meaning than just fighting and action like some other pointless movies...This movie is also important because it shows how Skywalker becomes evil and that is important. I felt so bad when Padme died they did a really good job on making sure the watchers could feel everything in the movie..you know what i mean? like you could feel the moment and what the characters were feeling...star wars all of them are really good!"
3206,9,Return to form for Lucas with Episode III,Story: With the clone war still raging. Anakin Skywalker becomes torn between ideals.
3207,6,good but disappointing,"I must admit I was a little disappointed with the new STAR WARS movie. I guess my biggest criticism is that it seems to be terribly unfocused. The problem this time isn't Lucas' usual problems, dialog and acting. I wouldn't call the dialog or acting great, but like Ep. IV I think it wasn't embarrassing and served the story. The problem this time is usually Lucas' strengths as a director, structure and editing. We have these great scenes of Palpatine trying to seduce Anakin, which are inter-cut with Yoda and the Wookies, or Obi-Wan fighting Gen. Grievous. What purpose does this serve, none as far as I can tell. Lucas spends so much time on the Wookies and Gen. Grievous it means that the end of the movie feels like its been cut down. There is potential for some powerful stuff there, which really isn't because it feels so short. Lucas just dosen't give it the time to be powerful. Like I said, I'm disappointed. Its not a bad movie per se, but tell you the truth, I liked Ep. II better on my first screening."
3208,6,It could have been better,"OK, the special effects were great. But the story could have been better. There were things that just didn't really worked. I thought it was a little strange that Anakin didn't know that his wife was pregnant, even though she was about 9 months pregnant. I thought it was also very weak that they let the main enemy in the second movie die in the beginning of this movie. It just isn't spectacular."
3209,9,Perfect wrap-up for the saga,George Lucas has done a great job satisfying the fans (even though) some would say he did the opposite simply to sound cooler than they actually are).
3210,10,Wow! A great way to bind the two trilogies.,"This is by far one of the best Star Wars movies ever, I liked it even more than Return of the Jedi. Before I saw this Empire Strikes Back was my favorite, but now it is a toss up. The movie has only been out for a week and a half and I have already seen it three times. Every time I walked out of the theater I just wanted to walk right back in. It surprised and also made me happy that Hayden Christiensen finally learned how to act for this film. He gave a very good performance, far better than what he did for Attack of the Clones. Going along with the performance aspect of the film Ewan McGregor gave an outstanding performance as Obi-wan Kenobi. When he delivered the line ""You were the chosen one!"" tears came into my eyes. In conclusion I just have to say I highly recommend this film for people who are fans and who aren't fans. Finally I hope that when George Lucas sees the success of this film I hope he makes the final trilogy."
3211,9,What a relief to finally see another good Movie in this epic Series,"Lucas finally dug down deep to his core and made a good movie(unlike the Episodes I & II. In those, he was trying to please everyone with Jar Jar, and just dumbed down the movie. Also, the first two contained way too much action and not enough stuff based on the books, if you can even stretch to say they were based on books. Luckily, Revenge of the Sith breaks the Mold of the first two."
3212,8,ILM reigns .......,"Completed the saga has been with the release of this movie. Happy to see that got a rating of 8.0/10 it has !! Well, sure one thing is.....compared to its predecessors criticized lesser this movie has been !! Coming to an end the lightsaber-fights, the galactic travels, the much hyped CGI Images are. But the fame of STAR WARS - failed to resurrect the image and reputation of the sequels, the prequels have. Why ? Many reasons there are - possibly : 1. People's change of interest in movies. 2. People's static expectation out of STAR WARS. 3. Cast & Crew / Acting (of course). 4. Expecting Darth Vader = Adolf Hitler. 5. Expecting Leia = Padme, Kenobi = Han, Luke = Anakin ( aahhh.. no love triangle here is !!)"
3213,10,Absolutely Breathtaking,"""Star Wars Episode III, Revenge of the Sith""  Written & Directed by George Lucas"
3214,8,"Lucas ""Strikes Back"" with ""Sith""","Congratulations to George Lucas and the cast and crew of Star Wars Episode III: Revenge of the Sith for finally bringing to us fans the prequel that we have been waiting for during the past 6 years. Revenge of the Sith is not only a significantly better movie when compared to Episodes I and II, but it also stacks up well with the movies of the old trilogy, and provides a wonderful bridge between the lackluster Attack of the Clones and A New Hope."
3215,10,Great way to finish the Star Wars Saga,"I loved this movie from start to finish. It is fairly fast paced as it had to tie up several loose ends and set up the story line heading into episode IV. Lots of action and many ""dark"" scenes especially with Annakin and the younglings. (That was very dark!) Yoda was great as always and we even get to see the planet from which Chewbacca came."
3216,9,I liked it,"Among the six movies, this one ranks third in my book, behind Episode IV and Episode V."
3217,7,This has saved the Franchise,I pride myself on being a sci-fi buff but I have had the niggling feeling that after the commercial success of the first movie I had been swept up in the popular & commercial hysteria of the franchise and not on the basis of any serious critical acclaim. I had stopped watching DVD's of the movies and it was fast disappearing off my top 10 list.
3218,8,Thank you Chewbacca!,Just seen Episode 3 after 27 years of waiting. 
3219,6,Starwars Episode 3 - Revenge of the sith,"This film is not on Par with the originals, do NOT be deceived. How Annikin is polluted to the dark side isn't by any means justified. He foresee's his wife dying at child birth, so he decides to surrender all his morality and ideology to betray 15 years of tuition in Jedi religion to the fullest."
3220,9,Great Movie!!,"As a Star Wars fan, I was disappointed with both Phantom Menace and Attack of the Clones. I guess I just expected more and there just wasn't enough substance to overlook Jar Jar in 1 and the awkward courtship scenes between Anakin and Padme in 2. In all fairness, these movies were merely setting the stage for the final act so they would never be able to pack the same punch as the last of the prequels. But like many of you, my disappointment wasn't going to stop me from seeing Revenge of the Sith! This movie more than makes up for any disappointment I felt after I saw the first two prequels. What a fantastic movie - fast paced, decent acting and dialogue, and most importantly, a great story which wasn't overpowered by the spectacular special effects. I thought Anakin's slide into darkness was very believable and the last scenes with him and Obi-Wan were very powerful. In fact, I can't think of any other scenes in any of the Star Wars movies that would even compare (Vader revealing his relationship to Luke in Empire Strikes Back is second in my opinion)."
3221,9,Easily the best of the first three,"This movie is easily the best of Episodes 1 through 3. George Lucas' dialogue writing for Anakin and Padme is still a bit subpar, but the action is still as crisp as ever. Hayden Christensen's acting is still a bit subpar as well. I truly believe that Ian McDiarmid(Palpatine) steals this movie out from under the entire cast. He plays the movie as a legendary snake-oil salesman going for the gold medal. The lightsaber duels are fantastic. The humour in some cases goes a bit far, but it's still funny. Artoo Detoo also steals a few scenes as well. This movie ties everything together, bringing it inline with the classic trilogy we all know and love. Keep your eyes peeled for several in-movie treats, as well as a cameo by the fantastic actor that played ""Scorpius"" in ""Farscape"". All in all, a real treat of a movie."
3222,7,"A Much Better Movie Than Episode's I And II , But George Lucas Does Not Make It In A Way Which Would Have Given Him A Fitting Farewell .","28 Years Ago , A Man Named George Lucas Made One Of the Greatest Movies Of All Times . It Wasn't Something We Had Not Seen Before , But This Was The Only Movie After Many Many Movies Which Had Eyerything In It : Action , Comedy , Romance And Yes , A Great Soundtrack . The Film Was So Well Received That It Spawned 2 more Sequels , Which Although Were Not As Good As The 1st , Were Great In Their Own Right . In 1999 , When George Lucas Decided To Resurrect The Campaign , He Decided To Tell The Back Story Of One of The Most Feared Villains In History , Darth Vader . He Did That , But In The Process , Destroyed The Spirit Of The Series With The Phantom Menace And Later On , The Attack Of The Clones . George Lucas had , Probably His Last Chance To Resurrect Himself With Episode III . He Has Done So , But Only Partially . He Had Many Positives Going His Way For This Movie , Media Hype , Fan Craze , Many Newely Developed Characters And Above All , A Trump Card , DARTH VADER . The Opening Sequence , For The First Time Since Episode 4 , Has A Space Battle In Which 2 Jedi Knights Have To Rescue The Supreme Chacellor . Now , This Is No Doubt A Great First 20 Minutes , Which Would Have Been Even better Had It Not been For Some Campy Dialogues . The Acting Over Here is Just About OK . Hayden Christensen , Who was Criticized For His Performance In Episode II , Does Much better Over Here , But Could have Got More Of A Story Because Hey , You have To Admit That You Wanna Watch Episode III Mainly For This Character . Ewan Mc Gregor As Jedi master Obi-Wan Kenobi Hits The Right Notes , And Seems Abolutely Comfortable Even In the Scenes Where He Is With Digital Characters . Natalie Portman , Though Looking Gorgeous , Again Suffers Like Christenson , Lack Of Story , Poor Diagolue , Especially In The Love Scenes With Anakin . These Diagolues May Be Close To Real Life , But they Don't Fit In A Movie Like Star Wars . the Acting Accolades Over Here Undoubtedly Go To Ian Mac Diarmid . His Transformation From Good Supreme Chacellor To Chillingly Evil Sith Lord Is Spine Chilling To Say The Least . And Mac Diarmid Has 1 Scene In The Movie Which Will Give Die Hard Fans Goosebumps . the Special Effects here Are Great , the Best Of All the Movies . There Are Many New Worlds Which Have been Painstakingly Built With Perfection And Extremely Accurate Detailing . the look Of All the Characters Is Great , Especially , Anakin Skywalker . Tall , With Jedi Robes On , Scar On Face , One Gloved Hand , Long Flowing Hair , Perfect Getup For The Hero Turned Villain . The Soundtrack Is Good , But Fans Who Were Expecting The Imperail March To be In This movie , Will Be Disappointed , But The Track "" Anakin's Dark Deeds "" Is Almost As Good And Does Bring Back Memories . The Story Over Here Is Disappointing , And Sadly , there Is No Improvement In The Writing Department From The Previous 2 movies , And Though We Do Feel Sorry For Anakin When He Tells Mace Windu That He Needs Palpatine But Does Not Tell Him Why , We Also Hope That There Were Other Things Which Forced Him To Join Palpatine . So Even Though George Lucas Has Reedemed Himself , He Has Done So Only Just And People who Go To Watch A Movie Bringing Their Brains Along With Them Will be Disappointed , But Will Enjoy The Political Scenes And The Jabs At Bush . Before Signing Off , Let me Write This For The Last Time :"
3223,10,Everything you've been waiting for...and more,"Although the setting of the new film is framed by the existing lore of Episodes 2 and 4, Lucas delivered all that could have been hoped for, in addition to everything that was expected."
3224,8,Almost but not quite,****SPOILERS****
3225,8,Shake yourselves people,"I am a lifelong Star Wars fan (the first movie came out when I was 9) and I understand all true fans have very high expectations for this series, but come on people!!!! THey're Just Movies!!! I have read post after post on this site that has lambasted George Lucas for everything from meglomaniacal control of the movie's script to his gratuitous use of too much CGI."
3226,10,An Awesome Film in the Prequel Saga,"I loved this film out of all the prequels! I loved the end journey of Anakin Skywalker and the rise of the Empire. This movie basically bridges the way to 'A New Hope' and I am hoping for the T.V. series which shows what happens between the two trilogies. This movie is the bomb, above all levels! I love the original trilogy and I seem to be bored with the prequel trilogy. Basicallly, in all sense of the words, 'Phantom Menace' was absolutely horrible. 'Attack of the Clones' was hilarious to the fact of the screwed up love attraction between a Senator that seems to never change in age, height, and weight, with a twenty-year old at 6 foot, 1 inch. A disappointment with the action in 'Attack' nevertheless a mere stupid plot with only special effects to tell the story. I believe that the special effects were the last hope for Lucas's film. But this film ruled with such distinction and the first time ever, a plot. This story contains character's you could relate to in every sense of the word. The tragedy of the fall of Anakin Skywalker creates a tear-jerking experience only some witnessed. This film is the first film 9Of the Prequels) I've seen in theaters. I was in a theater with a huge screen with stadium seating, by the way it included surround sound stereo, which is so loud. This film was the best choice to see in theaters. In ranking of the entire saga: "
3227,10,"How can people be giving this 7 stars, let alone just ONE!","Now I have your attention... This is a superb film. The story, the acting, the special effects and don't forget VADAR! People are bashing the film solely because they are Lucas haters, haters that have lost respect for the man after eps I&II, but even the haters have to admit that this film is EXCEPTIONAL."
3228,,"Please Read This Review, Now.","People constantly trash on this movie for understandable reasons. It is certainly not a perfect movie, and George Lucas clearly had two examples (Phantom Menace and Attack of the Clones) of what not to do with this movie, and yet he still made plenty of mistakes. Although, this movie does have some great moments when you actually feel emotions towards the characters, and in this movie, you get to hear Hayden Christensen not whine about everything every 16 seconds. This movie was very liked by me, and if you think this is a terrible movie, well, honestly I do not blame you, but re-watch it sometime soon, and appreciate the good parts of the film. Most say it is only good because it is dark. Sure it is a dark movie, but I believe it should be appreciated for not being a pile of Jar Jar Binks'. "
3229,,Star Wars Episode III: Revenge Of The Sith - EMC's Review,"Before we start this review we need to expand upon a major problem that Episode II caused for this film: the relationship between Owen Lars & Anakin Skywalker. So in Episode IV: A New Hope there's a scene where Obi Wan Kenobi speaks to Luke about his father. He says things about how Uncle Owen didn't like the fact that Anakin became a Jedi and thought him reckless. This scene doesn't make sense because there is no indication of this in Episode II, when the two meet at Tatooine, nor is there a scene where Obi Wan ever meets Uncle Owen, so there's no way he could know this much about the two stepbrothers. But at the end of this film Owen receives the child of Anakin from a guy he hasn't even seen before in his life (Obi Wan Kenobi), and willingly takes him in. MAJOR PLOT HOLE. Anyway, with that little mess clarified let's move on with this review of the last prequel of the Star Wars Saga. After two of the most disappointing films of all time (for some), people's' expectations for this film were extremely low. No one even cared if they'd seen Darth Vader at the end of the trailer, after the previous two movies you didn't even trust your own judgment! But to everyone's surprise, this film improved an enormous amount, with favorable reviews across the globe. So you thought, hey maybe it'll be good, and it was! The opening scene was so action packed you ignored the fact that it was all CGI! It introduced General Grievous and had that neat light saber duel where Anakin beheads Count Dooku from an order he should have resisted by the corrupt Chancellor. Now, an opening scene is very important in any movie, it can be as simple as a feather falling down on a guy's shoes, setting the tone of a gentle though inspiring story (Forrest Gump), though you can't make out exactly what the point of this opening scene is, you still find it enjoyable. The script improves at the slightest but suffers from a similar problem pointed out in our Attack of the Clones review. Anakin and Obi Wan Kenobi share some cutesy talks about their previous and exciting endeavors we didn't get to see, again treating the audience like fools! The dialog between Padme & Anakin is so bad you start to wonder if George Lucas only did these movies for visually inspiring action scenes that can sell toys. With this film the first few scenes with Anakin and Padme are so badly written you can't wait for like Obi Wan or Yoda to pop up on the screen and talk about an upcoming battle or something. The clones in this movie are just awesome to watch, some of the battle scenes on that Utapau planet are amazingly realistic. It's cool how they introduce a Wookie planet but they didn't need to shoe-horn Chewbacca in here just to sell more merchandising products. A great thing about this movie is Chacellor Palpatine and his seduction of Anakin Skywalker into becoming Darth Vader, although we question why a seemingly good guy would straight up murder children just to save Padme. He has good motives though: he senses Padme will die at the birth of their twins, Luke and Leia, believing this will actually happen remembering his mother and how he wasn't strong enough to save her. It's also cool to see how purely evil the emperor can be. John Williams is best here as the musical composer, the final light saber duel between Anakin and Obi Wan is emotionally gripping and truly powerful, with music perfectly capturing that Epic feel. But this one is sort of packed with unnecessary light saber duels, like the one between Yoda and Darth Sidious. In episode VI the emperor looks down upon light sabers as weapons of Jedi Knight, we thought that he was so powerful that he didn't even need a light saber to protect himself! The scene where Padme is choked by Anakin and everything leading up to that is great! Order 66 might just bring a tear to your eye and as a whole this film will leave you breathless! It's a tale of triumph, loss and a new hope... Out of the six films this one stands fourth, proving difficult for us at EMC to rank it, as we love all of these films but hey, if they have to be ranked, they have to be ranked..!"
3230,9,Is 'Sith worthy of Star Wars?,"Reviewing Star Wars Episode III: Revenge of the Sith can be tricky. The Star Wars trilogies aren't just movies. They're modern folklore. Characters from the films are household names, and are thus immortalized. Whether you're a die hard fan who waited on a long line to see The Empire Strikes Back 25 years ago, or a new aficionado being drawn to the mythology, watching the Star Wars epics evokes a different experience for every person; audiences are so diverse in devotion and age that it hardly makes sense to nit pick at plot inconsistencies or improbable events and physical situations. Even special effects aren't worth talking about; most viewers know they'll be cutting edge. It seems more useful to criticize the interaction between characters and how the he viewer relates to them- this is after all what we tend to remember long after a movie had its run in the box office. And so that is what my review focuses on. The duologue in ""Sith"" is true to the Star Wars films, no surprises there. Most of the cast is excellent. In particular, Ewan McGregor's performance as Obi Wan Kenobi is nothing short of amazing when you consider that his character has aged several years since the first prequel. His persona as Obi Wan is so convincing that one could be fooled in to thinking that Alec Guiness' performance in the original Star Wars was inspired by McGregor's instead of the other way around. His character is also believable and consistent, both in acting and action. Rather than go through the whole cast I'll get to the point by contrasting this character with Anakin Skywalker. This role is the most important one in the film because it is necessarily complex and will transform into the most well known figure of Star Wars lore. Lucas certainly had his work cut out trying to wrap up this transition from benevolent hero to super villain in two hours and 26 minutes- all while telling the rest of the story. There were several problems with his approach. For one, inconsistency- like arguing that killing Chancellor Palpatine is not the Jedi way- and then killing children only a few scenes later? Another problem is Hayden Christensen's performance as Anakin. It just lacked the depth his character needed, that of a man becoming increasingly desperate, his will weakening to the point where he loses his judgment and ultimately succumbs to evil. I think this is only somewhat Christensen's fault. The problem here seems to be with coaching and direction; if you're going to spend loads of time and a gajillion dollars on production, why leave out acting? Finally, during the climactic fight between Obi Wan and Anakin, I couldn't really sense the drama because I was distracted by a furiously paced sequence of light saber battles ending in an ultra cool monolithic backdrop of volcanic environs. After the characters cheated death several times in all kinds of ways during the sequence it almost seemed humorous that Obi Wan would tell Anakin to forfeit- because he had the higher ground. I think Lucas needed to take a lesson here from.... himself. I remember being in awe during Return of the Jedi when Luke fought Vader while the Emperor watched. Three strong performances by three great characters was a magical experience where the battle balanced the scene instead of drowning it with special effects. OK, enough with my criticisms- er tough love. Believe it or not I do think it was a great movie and worthy of its place in Star Wars history. It was a treat to see the care taken to make sure the final scenes looked like what we remember seeing a long time ago in a theater far, far away."
3231,8,As good as the original three,"A vast improvement on the dross that Lucas put out the last two times. This film does live up to the original three. The epic nature of the film is there and the special effects are, of course magnificent. Having said that, however, R2D2 jumping around to entertain children Lucas appears to be trying to gather a new fan base in a similar way to the Jar Jar Binks nonsense of the last two. He appears oblivious that his fan base is all grown up and wearing XXL jedi outfits. The humor of the first three was touching and personal, this is just moronic. The instances are thankfully much fewer than in Episodes I and II. The main weakness of this film is the dialogue. I enjoyed being immersed in the story but found myself at times thrown back to reality by conversations that were so stilted that it made me pity the actors who were forced to say them. My wife's comment was that, ""it sounded like it had been read off the back of a bubblegum packet"". There was not a lot that I could say to disagree with her."
3232,9,George Lucas finally did it... right.,"*Spoiler Free!!* George Lucas has finished the greatest movie series in the history of cinema. Revenge of the Sith fills in all the holes, answers the unknowns, and should leave any avid Star Wars fan feeling complete."
3233,9,"A long time ago in a galaxy far, far away...","I have no idea what Batleh is talking about!!! This was a great movie!!! The special/visual effects were top notch. The stunts were done perfectly. It was a good script. Okay, so there were a few cheesy lines, but lots of movies have those. The score was exceptionally phenomenal! I even bought the soundtrack!! Believe me, I REALLY like the movie if I buy the soundtrack! Ewan McGregor delivered the role so seamlessly, it's almost like he WAS Obi-Wan. Natalie Portman did a good job too. You actually think that her heart's REALLY breaking at the end of the movie. And Hayden Christiansen's acting definitely improved! Sure, he still had his non-believable moments, but there were far less than in Episode 2. Over all, I give this movie a 9.8. If you want to know what a REAL 1 star movie is, go watch Napolean Dynamite!"
3234,2,Really??,"My background : I was 10 when Star Wars came out and have been a fan ever since. The 1st episode was over obvious about aiming for the kids with Har Har Binks. It was quite a relief to see he got the point and diminished his role. Let's start by saying the acting was stiff and boring. I'd also like to quote Robot Chicken Star Wars : I'll tell everyone what a whiney little b*tch you were about Padamame, Panda Bear or whatever her name was... Pretty much sums up the role of Anikin... a spoiled little brat wah wah wah!!! I wanna be a Jedi or else I'm taking my lightsaber to the darkside!!! I thought of the turmoil shown by Harry Osbourne's father fighting his Green Goblin alter ego that was at least some type of attempt. Sadly we got a steaming pile of nothing! Let's not forget the final dialog of the film ""NOOOOO""! OMG!! I was stunned and in disbelief asking myself this is it? this the how the end of episode 3 is ends? really?? NOOOOOOOOOOOOOOOOOOO!!!!"
3235,10,It's the BEST of them all!,"Today I saw the best SW Movie of all: REVENGE OF THE SITH. I think, this was worth waiting 28 years for. It has great Special Effects, great Acting and tons of emotionally touching moments."
