,Rating,Review_Title,Review
4775,1,This inferiorgender switch remake is almost as bad as Dotard trump's hair implant,"Nothing but an unimaginative, poorly written re-hash of episode IV with a 'Mary Sue' main character and plot holes. A lazy attempt by Disney."
4776,3,The non creativity let to creativity,"Unfortunately, SW7 was not just a disappointing movie, but it caused serious harm to the SW legacy. "
4777,1,Copy of episode IV,"Complete copy of A New Hope, brought nostalgia however seriously lacked originality."
4778,3,The demise of star of wars,"Mr. Abrams, I find your lack of creativity disturbing."
4779,1,Deja-vu,"OK OK, I admit, I am a huge fan of the originals and one of the few who thought the prequels were OK in short doses. Ever since the teaser trailer came out for The Force Awakens I have been counting down the days. The good parts.... Imagery was amazing, the worlds were wonderful on the big screen and the falcon looked as great as always.... Rey was the best character in the film and she will, if handled well, become a great character over the trilogy. The bad parts.... Plot and story were awful Han Solo rocks up with Chewie from out of no where. Finn was OK at best and Kylo Ren was as scary as a dropped pie. It was a rehashed Episode IV with no where near the amount of fun or swashbuckling adventure. Personally I though Guardians of the Galaxy was a far superior film with the central characters great to watch. I enjoyed this in parts for the imagery, the nostalgia and seeing some old faces, however J.J.Abrams did a better job with Star Trek. Maybe this film was too big for anyone to take on.... Better luck next time please.. 5/10."
4780,1,A Lesson In How Not To Do A Trilogy,I hate it
4781,5,Not bad but oh could have been so much better!!,Et je suis fier.
4782,2,Would it kill you to get a pretty girl with feminine hair in your films??,"They just do not have the stories to fill these things, but always find studio system directors to take charge and burp these out."
4783,1,Je Suis Une Mary-Sue,They all suck (and no not in the way that would make them useful).
4784,3,Ha! Another Franchise Film!,"FFF!<br /><br />The Fart Awakens and it stinks to high heavens.<br /><br />Shame on George Lucas for getting old, wimping out and cashing out. I have the old DVDs. There is no chance in hell I would buy this on DVD after watching it once.<br /><br />All involved should go under the knife and become sterile to make this world smarter.<br /><br />Finn and Ray should be shipped to Sudan, Israel or some dump and left there forever"
4785,1,Kill All Disney Princesses,"Wow this really is one of the most sleep inducing, yet financial and critically successful movies I have ever seen. Well it's quite obvious Disney knows exactly what they are doing, there targeting the biggest fan base in existence. The Star Wars fans! But it's not only the fans of Star Wars that run out to see this crap in cinemas, it's just about every living person. And do you want to know why? Because Star Wars is a huge event, an unavoidable event!you'll eventually get around to watching even if your not a fan of Star Wars, it's almost like a curse."
4786,1,For Fart Fans,"The ending of Return of the Jedi might as well never have happened. We're back to where we started. These wars never end. The galaxy might have millions of stars but we're stuck watching these idiots blow each other up and shoot each other with laser guns. Is that all people do in this galaxy? Yes I get that this is Star WARS and not Star PEACE but these people still have lives right? They must have industry and jobs of some sort. I'm sure it doesn't matter. These movies are made for people who like big video games, not practical jobs. That's why so many Stars Wars ""fans"" (who hate it anyways) look like children in adult form."
4787,1,Star Wars The Force yawwwwwwwwwwwwwwwwwwwwwwn!,Perhaps I am not the biggest Star Wars film fan out there? I didn't have a father to take me to watch the original when it was released (and was probably not born yet). This film was not terrible exciting. It is probably better if you associate nostalgia with it. I am sure though that they gave character development short shrift.
4788,1,All they do is fight in space. It goes nowhere.,This is where it starts getting very bad
4789,4,Just so-so,"Here we go again. Everyone is back except Darth Vader etc. So why all the negative reviews? This is good entertainment, but not much more. Star Wars is maybe the first movie franchise, or the first cinematic universe. So no point complaining about Star Wars being commercial. It is the the definition of commersialism."
4790,3,Star Wars Haters Make A 'Star Wars' Movie (Shame on George Lucas For Taking The $$),It is Disney and JJ Abrams. I fully knew it would blow and destroy Star Wars. I was right.
4791,5,A wonky force,"So I see they did some good improvements in movie as for the technological side of things (R2 replacement robot being able to move easier). It was also good to see some details such as food makin' scene of Rey. I like how they started as if the movie is just another Star Wars movie and slowly connects to Episode 6 and u realize that it's actually a sequel. Only things I'd complain about is that it felt as if we are watching the same scenario as the episode 4. Again there is a new hope like Luke in E. 4 (Rey), again the dark side seems to be so much powerful... I mean I can almost see the end of this triology after just watching the half of the Force Awakens."
4792,2,Not Disappointing,SPOILER ALERT!
4793,4,Mehh,*** This review may contain spoilers ***
4794,1,Well...I didn't actually see it,Frustrating main characters that act against Star Wars and the force and Jedi knowledge and wisdom and makes stupid decisions to help Disney reboot this rubbish for preteens. They also continually break into comedy and one-liners despite being in a high risk situation under close watch. Could easily have been a children's TV movie.
4795,3,"Sorry Lucas, you were our only hope we couldn't see...",Gender Switch
4796,2,Poor man's 'Star Wars',"Best avoided unless you enjoy stupidity, cheesiness and snoring in front of the television. Fans of ugly chicks with no feminine charm should buy two copies though. 1 star because the broad was not fat and did not have her head shaved."
4797,3,Yikes,"It's a good film, but it's not really Star Wars (I'll explain that in a sec). It's a complete copy of Episode IV."
4798,1,The Murder of Star Wars,They destroyed and laughed at Star Wars.
4799,5,We've seen this droid before...,A big stumble backwards
4800,4,How do the power couple JJ and Daisy show their faces in public??,"Just kidding!<br /><br />To all the spammers giving this a good rating, get over it! hated the Mary Sue power element, but mainly it was just super tacky."
4801,1,Like A Fart In An Elevator,"My friends were telling me about what a twerp JJ Abrams was, so I watched this film to find out if it was true. All I can say is WHAT A TROLL. Why would anyone make such nasty insulting stuff and troll Star Wars? I mean, they're not even remotely funny. Usually there's a element of camp to bad Disney but JJ is simply an arrogant maladjusted attention seeker with nothing useful to offer humanity. His psychopathic behavior appears to be consistent with the greedy traits common to most criminals and rip offs, including sensation seeking, a lack of remorse or guilt, the need for control, and predatory behavior towards art that came before him."
4802,2,I loved it,"Some random multicultural people running around for no apparent reason and doing magical things for no apparent reason in a far away galaxy that really looks like earth with desert and forest and humans.<br /><br />Dang Hollywood, at least put a pretty chick in your films. Snoring man here with this film!!!!!!!!!!!!!"
4803,3,Sad,"Im not the biggest starwars fan, but i honestly found this not very starwars. It seemed so desperate to end the story, that it felt like 5 starwars movies, but with only the climax of each movie in it. The main character is a young girl whos parents have left her at a garbage planet, and all of a sudden becomes a jedi. it takes no training, no work, no effort. She just becomes a jedi. Doesn't that seem kinda dull to you? any other jedi had to train for years on edge just do use the force, and learn how to fight with lightsabers. She just closed her eyes, and beat Kylo Ren who was abducted as a child to become the ultimate Jedi, and was trained to do nothing else since. They also destroy the death star, and find the last jedi in the universe. Luke Skywalker didn't use the force a single time in his first appearance, except for that one time he shot a missile, which was just to prove he was starting to get the force. Now this chick makes Obi Wan-Kenobi that defeated anniken look like jarjar binks. She doesn't have to learn to use the force, or try, but LITERALLY just closes her eayes and lets the universe fight for her. when a character starts off to strong for challenge, we don't get attached, we don't get to see them grow, they just have a few epic fight scenes. that's not enough to be one of the greatest starwars movies of all time. this thing ranks up to castle in the sky, one of my all time favorites, and i haven't seen it tell i was 4, but remember the whole plot and all the main characters easily. i think this was OK"
4804,1,In Spanish: el-lameo,Having a subscription to Disney+ of course.
4805,5,"Not bad movie, But feels desperate for no sequels",The good:
4806,2,What is the most embarrassing thing in the world?,"Disney: Fresh from remaking every crap they could (Lion King, Cinderella, Snow White etc etc etc) they remade Star Wars. As usual, every new clone is worse than the one before it."
4807,3,Bad heroes. Bad villains. Recycled Plot. Good Everything Else.,"The Force Awakens sits in a strange place. It both hard reboots the franchise by copy-pasting A New Hope, whilst also continuing the saga from the end of Return of the Jedi."
4808,2,Bad Mixture,"A disappointing rehash of episode IV, the worst aspect of which is the ridiculous Finn character. He instantly goes from being a stormtrooper to the nicest and best human in the galaxy. However, all the other stormtroopers remain killable subhumans. The worst part is that they've really missed a trick - an escaped 'child soldier' could have been an extremely complex character. But no, this is the muppet babies in space."
4809,2,Missed Opportunities,"Well, they managed to take how much the prequels killed the majesty of the original trilogy and finish the job."
4810,4,Finn is ludicrous,"This is the first review I was ever forced to write.  I nearly forgot the pure and shocking awfulness of this, really  incredible how alcohol can make you forget horrible things that  happened to you.  So I did it, I watched it AGAIN!  After my 6 months stay in Hospital when the blood stopped pouring out  of my eyes and I was able to be in a room with a Television again  without starting to panic and blaming JJ Abrahms for Tschernobyl,  global warming and the fact that my coffee machine broke down I wanted  to read other peoples opinions on this Movie.  And then I saw em....9/10, even 10/10 Reviews, and I started to wonder.  Am I too old to get the magic of this Movie? The Child has grown, the  dream is gone? Well, after 2sec of thinking about it, I say ""no"".  This is just pure garbage still, even looking back at it after months  and let away all the hype that so often leads to disappointment it just  won't hit any boxes. You guys mentioned all the stuff that is bad about  it so I will just mention the part that hurts me the most.  The World shown is simply no world you can dive in. It's just a flat  surface with a Star Wars picture painted on it. No big Fan of Ep 1-3  but they were living, breathing Star Wars Worlds while TFA is just a  dead body. JJA has done the same to Star Trek, (to be honest I quiet  liked it). Take out all the even slightly intellectual contend, fill it  with stereotype non controversial characters, add CGI till there is no  tomorrow and then make a cut every 0.2 seconds to make it feel really  fast paced. Done. But it didn't work at all for Star Wars, mainly cause  Star Wars is based on the story of characters, even if those are  Droids, and a Universe that has a certain vibe to it. A lesson this  movie teaches us is that you cannot create a Vibe if you just cut to  random places that have no relevance whatsoever.  And too bad the characters in this thing are a bit too flat and middle  of the road to be even remembered. A Girl who has obviously super  powers and makes all male Star Wars Characters seam lame instantly as a  main Character, OK, we've all seen this coming after we all hummed the  mocking jay whisper. A black guy who escapes slavery, oh wow,  creativity gone wild. A bad boy that is like a 14yr old son of idiots  acting like an dumb brick, just is plain annoying for no reason and as  menacing as a baby kitten cause that is how the young audience likes it  (Bieber-style). Check! Now give us a bad female character please and we  have the common sense overkill. And there she comes....ha ha, gotcha  It's like they laugh you in the face "".... and we still make money with  this rubbish."" Yeah, funny and please keep my money you'll need it.  DO NOT WATCH IT, RATE IT DOWN, IT'S BAD!"
4811,1,The start of the fall,"This rip remake, is pointless, it's just from a Star Wars hater, with no drive no purpose and no evidence, just a bunch of totally meaningless complaining so makes NO sense whatsoever."
4812,1,I'm getting old...thank God!,Boycott starwars and Disney. And IMDB where do u find 8 stars for this film !!! It smell bad...
4813,1,Pointless,"If you want to experience a treasury department's fantasy, this is it!! :) For that it made money lots of it. The acting is even pretty bad, given that the writing is clumsy."
4814,2,Bad.,Who needs another gender switch??<br /><br />Nobody.
4815,3,The Fantasy Of A Treasury Department,"Again, I was so excited when the these sequels were announced....WAS."
4816,2,The Aftertaste Of Yet Another Gender Switch,Bring back George. This movie had zero originality. It's just the plot of the first movie with modern graphics and a dumbed down childish and stupid script. George at least had originality in every movie. I loved each one for that. This is just pure recycled garbage. They will kill the franchise and fan base with this rubbish.
4817,1,Oh Lord help us...,"The opening sequence, the seventh time I've watched with bated breath, goosebumps, a a tiny tear in my right eye, had to be the best part of the the movie. The second best was seeing Han and Chewie. The third was when the credits ended. J.J. Abrams: you spun out Star Trek magic. This time you spin out on black ice. And there will be two more? Goodness gracious!!! Well...so much for the long wait. 16 years of nothing.... Three tedious and absurd prequels.... Then another hiatus to.... Well.... Enough said. Lousy movie. "
4818,2,"A shameless, soulless remake. I was a Star Wars fan. No longer.","All cashing in, no soul."
4819,5,"Bad remake, not a bad sequel","Not going to write a lengthy review since I'm so late to the party in seeing the movie (yes, I just watched it in 2017). Glad I didn't kill myself to see it when it first came out; though, I felt like I was the only one on the planet who hadn't seen it."
4820,2,I Rather Watch the Dotard's home video boinking Ivanka than this,"So my review is quite biased, being a fan of what used to be the EU (now legends), having read more than 50 books and played many of the now non-canon games. Therefore, take this review with a grain of salt. TL;DR at the bottom."
4821,2,So Weak! A Replica of the Original in Nearly every way,"I rate it "" 1 "" and that's for special effects . Awful story and actors and acting are worse ! Its obvious that they just wanted to make something and name it Star wars and put Harrison Ford to say ""See ! Its Star wars ! There you see storm troopers ... told you its Star wars !"" The girl heard the words Jedi and force and suddenly she awakened / Oh dear she is a Jedi now ! You must be very Credulous to say ""Okay , she could be a Jedi that fast ... its OK ^_^"" or you have never seen old Star wars movies. Seriously these awful things they make and name them Star wars just ruin what we have in mind from classic Star wars in every aspects except visual effects ."
4822,1,The EU died for this? Seriously?,You want to know how bad this is?
4823,1,Awful replica's,Honestly very glad that I didn't go see it in theaters. It's kind of like someone tried to make a B movie version of Star Wars. Also they made the force powers really different and kindve lame.
4824,2,Terrible,"Episodes four to six were... OK, if I remember right? I watched them as a kid but they were nothing too special, I never grew too fond of the Star Wars lore. I watched the episodes one to three when they appeared, and if I remember right, I liked them when I was a kid. They were loud and fun and suspenseful. Rewatching them few years ago made me realize that the prequel trilogy was mostly as horrible as people claim them to be."
4825,3,Not good.,"If you are going to extend the gender switch trend and fad to Star Wars at least make the said Mary Sue wear something skimpy so we can enjoy her body. For heaven's sake she is a bad actor, she has no expressions and everything falls in her lap, she gives the middle finger to the force, the teachings of yoda and does not need the Jedi academy... and she is not attractive or pretty??? Hell, if she is not cute and cannot show off then I cannot give anymore money to you guys."
4826,3,A good reminder to not revisit the prequels or the original trilogy,Who do Bad robot spammers think they are fooling? We have eyes. We can see how awful this remake was. Why do they keep spamming? It would be easier if they spent their time learning how to make a film instead of spamming the Internet.
4827,2,A Plea to Disney,That's me in the corner
4828,2,Terrrrrrrible,Chewbacca and Han is awesome Rey not as awesome <br /><br />They should remake the movie and the giant Death Star as a plant that's just stupid and like episode four
4829,2,Sung To The Tune Of REM's Losing My Religion,"Let me just say NOBODY, NOBODY wanted to see this movie more than me. Ever since I was a little kid I had always wanted them to continue the movie trilogies, so of course I was ecstatic to hear that Disney would be continuing it.(ironic)"
4830,1,Could've been better,"To be honest since TLJ came out I now hate TFA. In itself the film was just an ok-ish film. If it wasn't starwars it would just be an unknown film. JJ did good, it was somewhat original but it lacked interesting storytelling."
4831,2,STAR WARS but for normies and casual fans,"The first time I saw this, it was called The Original Trilogy."
4832,1,Hated it,"Thanks to high-tech CG, this is the best of all series so far. The story was still childish, but I could enjoy it from beginning to the end. Harrison Ford has been appearing for 4 decades, that is amazing. I respect him for his dedicating to ""Star Wars""."
4833,3,It's Already Been Done,"This Star Wars has totally killed the series for me, not that I was expecting too much from Disney but at least a minimum. For example, Ray learns to master the force in 2 seconds. The actors are really good, but the script, the story, and all the jokes added to the movie make it disappointing knowing that star wars was never really into jokes or pity for the ennemy. I will never watch one of the disney star wars again, I guess I will stick to my old SW DVD's. Despite all of that I think it is good to put a girl jedi for once, plus the other story's like rogue one or solo are really good."
4834,3,Better than 70s classic version.,The people involved in this movie tried their best to start the new trilogy very carefully by not overloading it with new stuff. That was a good idea. The whole movie just suffers from so many problems. The main problem is that this movie is not focusing on the main protagonist and instead tries to do a lot of world building and checking of long lists of stuff that need to happen. What people disturbed the most was an murder and death of one character that not made a huge amount of sense. Still this movie is watchable.
4835,3,Disappointing. (Contains spoiler),Wouldn't he know where Luke Skywalker was on the island since he was actually there on the island with him and fled the island? Why did he need the drone if he was actually on the island he should've known where it was
4836,5,A honest try to restart Star Wars,"I don't love the ""prequal"" films Lucas created for Star Wars, but at least they feel like attempts at adding to the Star Wars story. This movie felt like a cookie-cutter, formulaic attempt at dropping recycled plot and dialog references from the original trilogy, in order to play on Star Wars fans nostalgia, while shoving it all into the modern Hollywood package of non-stop manufactured suspense, drama and induced emotional responses. It's basically Titanic or Pearl Harbor, set to a Star Wars theme. I appreciate the attempt at recreating the magic of the original film, where Lucas cast a series of previously unknown actors, and ended up creating something special, with a couple of the actors going on to have pretty remarkable film careers (most notably Harrison Ford). However, we'll never actually know whether they're good actors, because they were all shoved into a pretty tight mold and required to follow a very conservative script that is typical of modern day Hollywood. The ""evil"" factor was also dialed up on the villains to where we now have what appears to be a barely pubescent version of Darth Vader torturing captives and... well, I don't want to give away key parts of the plot for those who still want to watch it, although I don't really recommend doing so."
4837,3,Wouldn't he know where Luke Skywalker was on the island since he was actually there on the island with him and fled the island?,"After years of anticipation, the reboot is finally here."
4838,2,This movie reveals what Hollywood has become since the original series,This movie is a soft reboot of the original Star Wars a New Hope. Abrams uses key plot points from the original to try and reignite a franchise that died many years ago.
4839,1,"Good start, some annoying and highly ridiculous scenes",Completely ruins one of the greatest film series ever to exist.
4840,5,A bad start to an Iconic franchise reboot,"This movie is somehow disappointing in every way possible. The creators found a way to break everything that was know to be cannon, while also being unoriginal."
4841,2,Did this film even need to be made?,Kind of a rehash of the original star wars movie.
4842,3,Increadibly Disapointing,* Spoiler Alert *
4843,5,meh,"But I will become a calm and compliant believer if someone somehow frees Star Wars from the clutch of Disney. This was awful. Sordid. Stinky. Wretched. My wife and I did not wait to see who is the director until the end of the film. I got up and checked out the back of the DVD to find out. The film did not improve (actually got worse) and I am here now hecking out what else the man J.J. Abrams has done.<br /><br />He is on our total avoid list!<br /><br />The film smacked of marketing department approved trash all the way. Oh it was so cool 2019. I am being totally sarcastic. Wow. Give it up, Disney and Mr. Abrams.<br /><br />I am older than 7 so cannot like this film."
4844,3,"Utter garbage, with no respect for the original",I mean yeah Star Wars quality has dropped but the girl is not a fat chubster like Ghostbusters and other newer movies. There is that at least.
4845,1,I do not believe in god,"It was an extremely hard movie to make. I mean could we expect a better plot than the original one? This movie made it though, and I mean only just. If it were not for those five minutes were a beloved character was killed off, I would have been utterly disappointed with the film. There is however one problem. Lets begin by looking back...Annakin Sky- walker was a pretty cool kid. We all loved the guy. He went through some serious emotional trials. When he finally turned into the monster he had motive. We could feel his pain, however, this new guy comes off as a psycho who just killed his father for the pleasure. Yes, there might be a strong motive for his decision to go to the dark side...but it didn't come out for me. So this movie leaves me with a big question mark...BUT WHY?"
4846,5,Not That Bad,"Just a mish mash of the original series. Got to keep those marketing points copyrighted. I saw this show for what it was from the get go. The Kennedy girl made it clear what she went off with her, ""The force is female"" tort. It was so bad, Harrison Ford probably demanded his wish to just be killed off like he ""supposedly"" wanted in the original series. Then for some lame brained reason actually returned in the concluding movie?!?! It was so bad Carrie Fisher died of embarrassment. It was tragic to see her go out with this as her last credit."
4847,1,Motive...,1- All franchises suck. ALL.... just cash grabs with no dignity or shame
4848,3,"Please, just try to be original","This movie was okay, but not even close to as good as the original trilogy."
4849,2,This franchise film proves three things,"The Star Wars movie ""shows you something you do not know"", this movie is ""confusing what you know""."
4850,5,What happened to Star Wars?,"They call it Episode VII, but it is a clone of Episode IV... they lied to you in your face."
4851,1,It is not that Star Wars movie,"One would have had to live under a rock all their lives to have not seen Star Wars: A New Hope (1977), which begs the question: why are they remaking it here? And, as is almost the case of any remake, it pales in comparison to the original. This episode lacks the pacing, the pathos, the rawness, the acting and the excitement of the first; it is dull, recycled, predictable garbage done half as well. "
4852,2,Liar Liar Pants On Fire,"This is where the beginning of the end of Star Wars happened. It used to be a venerable institution of hope and fantasy. It is now a douchebagged self cover version with a frowning girl instead of a man, boring cliches and Disney fantasy magic. No love interest, no story, no character development, never mind. Forget Star Wars"
4853,4,Utter rubbish,See my sister date a pig than watch this again
4854,2,The Dismantling Of Star Wars Begins,"Star Wars TFA is first of all a tribute to the original trilogy. Everything in this movie has a ""retro"" touch. The SFX (perfectly integrated and never too invasive), the characters (like the ones taken from a comic book), the action (that again mirrors the old trilogy). There is nothing innovative about TFA, but the trip is certainly worth the price of the ticket (and J J Abrams is certainly giving justice to the saga). Disney succeeded in assembling an event, before the movie itself. The problem is that the promoters grossly over-hyped the movie. Moreover all box office expectation discussions are just annoying. Star Wars TFA will probably brake some box office records, but is not memorable like, for instance, Avatar. James Cameron's movie set some new standards and people came back to the teathers for more. I do not think I will go back to see Star Wars anytime soon as there is not enough magic around it. I rate it 7 stars out of 10. Re: A Sci-Fi with a ""retro"" outfit"
4855,2,I Much Rather,"If I had known this movie would just be a fan-service mash-up of the Original Trilogy (minus a compelling story-line), I would have saved myself the money and time I wasted going to see this turkey. The characterization was weak even for Disney; the ""Mary Sue"" character (Rey) had nowhere to go in terms of story, because she was already perfect. There was, at least in my opinion, no reason to care about any of the new characters, and while it was nice to see the original cast members again, there wasn't really very much for them to do. Of course, I probably should have known better, what with J.J. Abrams directing; like his ""reboot"" of Star Trek in 2009, I'm just going to have to consider Episode VII as something that happened a long time ago in a galaxy far away in some alternate universe that has no bearing on the universe of the first six Star Wars films. And now that I've seen what Disney can do with the franchise, you can bet that I won't be seeing Episodes VIII and IX (or any Episodes beyond the Sequel Trilogy)."
4856,5,A Sci-Fi movie with a retro outfit,I am going to agree that Star Wars is as hip as shopping at Wal-Mart now... I hate Disney and JJ Abrams...ALL!!! People just don't learn... Every time they give money to these robbers! Looking forward to the next 10 Star Wars going bankrupt... Gender Switch with a shorthaired ugly chick.
4857,1,Yet another Abrams disaster,"Whomever made SW movies in recent years is a lover of My little pony, Superman, Batman, Thor ."
4858,2,It's Gender Switch Time Boys & Girls,"DIsney lost it so badly they dont even give us any lightsaber duels, that should be the least"
4859,1,Crap from Disney,"It deliveres on what it is trying to be.<br /><br />Though plot's a rehash of original Star Wars' plot, but this time almost everything is run by coincidence and galaxy seems to be the size of a small town, judging how easily everyone runs into each other."
4860,1,DIsney lost it,"Spoilers talked about but NOT IN DETAIL SO I DON'T RUIN YOU FROM UR MOVIE. So I saw the movie in 3D at 7pm with my fellow geeks born in the 70's and 60's. Standing in line since 1pm So we as the older crowd loved the 4,5,6 movies by George Lucas, 1,2,3 were modernized but still helmed by Lucas. Hearing that the original cast (most of them) from 4,5,6 were gonna return I had to see this movie. It starts off good with music and lettering but no action started off slow not typical Lucas its Disney. Whole movie is made without the magic hands of George Lucas saying what happens and how it will get done and its HIGHLY Noticeable. George Lucas may be a so called Creative Consultant but none of his ideas were really used he says on interviews. Spoilers now. I tried to enjoy this movie at a solid 8 then a main character dies down to 5 the character I loved dies in a rather dumb way. Yes I'm annoyed that the biggest star has died!! Another main Character says absolutely nothing just looks at you like a dumbass! Older Characters appear closer to the 60% thru the movie and thru the end. Plot holes are everywhere those of the 35 yrs+ crowd will agree and will catch them. New actress does a good job. Same with the young black actor. However Disney RUINED MY CHILDHOOD STAR WARS TOTALLY. I'm 37 years old I didn't come to see new stars of Star Wars I came to see the originals reprise their roles and go forward. I PAID 18 BUCKS to see Harrison Ford be Han Sole I don't care if he is 73 or 93, color his hair, do cosmetic surgery on his face, get him a personal trainer and protein him up so he has the same energy and muscle and send him in there but no they didn't. I was expecting him to be all over the movie, same with the others. I don't care if all of them are in their 50's 60's or 70's thats all I wanted. All I saw is most 3 new actors eating my Star Wars time. FYI TO Disney YOUR WRITERS ARE NOT STAR WARS NERDS AND YOU MESSED UP HUGE. I'm 37 I got money to buy all the Stars Wars merch not a 16 yr thats broke asking parents for money to barely see the movie. I buy the video games, food items, movies in blueray, the action figures, lightsabers, tshirts, shows, pants, cosplay and more. I spent over $10,000 in Star Wars Items not including real used props and thats extra. You catered Stars Wars to children and teens not the Adults that have the money to buy everything and bring more awesome memories back. Instead of making us adults happy you screwed it up with the giant lack of use of the MAIN REASON EVERYONE BOUGHT A TICKET ""THE ORIGINALS""! I won't be watching the next Star Wars movie that continues to get worse or kill off another original Character. Movie started slow like a normal movie but stars wars isn't a normal movie. If I see the next one it will be at the cheap 1 dollar theater as I felt robbed from the movie sure I loved the 2 1/2 hours time but you under used cast to be helmed by 4 new actors LAME!!! You can see it yourself and see if your an Adult and you will feel happy seeing the stars and then disappointed in their lack of use. Good effects, story plot is OK, character removal is bad!"
4861,4,Safe corporate product to deliver nostalgia,Especially the angry looking short-haired super Mary Sue. because they will never get another role again. They are terrible.
4862,4,NERD BORN in 1978 and grew up with Stars Wars originals in the movie theater not just a BETA or VCR,.... Banging away on their keyboards out of shillabad India. They rate this remake high and keep using the word 'franchise' as though it is OK.
4863,2,All The So-Calledd Actors And Actresses Involved Should Find Very Good Investment Advisors,The movie has a bad and juvenile history and I hate too much the return of the reboot tropes like Han Solo and more.
4864,2,You Just Know Who Disney's Hurly Contractors Are...,Bad movie. Disney just ruined Star Wars with their new trilogy.
4865,2,Very bad movie and work...,"So,yesterday I went to see the 7th SW. My impression: biggest load of crap and mistakes on this great franchise J.J.did he should never again do any movie. At least he could have watched previous SW so he can know what to do... So lets go, SPOILER ALERT!: 1. Anybody noticed that Anakins/Lukes lightsaber is not the right one? -it is the same chassis one that Luke constructed himself after Vader destroyed his arm and blue lightsaber fell in the rift at cloud city. It was a different hilted saber. NOT THIS ONE! And here is described as the one Anakin had and Luke later... :/ wtf - BEN SOLO ?! - Wrong imaginative family tree and member, there should have been Ben Skywalker and Anakin Solo, etc... the guy invented new member (and anyone with brains could know the Leia and Han who knew Obi Wan superficially only by the name obiwan never would have named son BEN but Luke would who knew him by that name,who was his padawan etc...) - destroyed super weapon planet- grand explosion, and for expect is that Ben survived that event and escaped hahaha funny, so funny...- he was left in the middle of the forest wasteland wounded heavily, the Millennium Falcon was already in the air and in the right place and they barely escaped that explosion... - they destroyed multiple systems, like all Republic planets, but Luke stays on some godforsaken planet on a small island something like Thailand and cast 20 seconds in whole movie. NOT ONE WORD IN WHOLE FILM!!! No reaction on all the evil in galaxy... - Ben looks like a Severus Snapes son from Harry Potter!!!! Not a single resemblance with Leia or Han... His acting sucks... - Where is the new generation of Jedi that Luke trained that was mentioned? - some repetitive and false done rerun of episode IV... - Ben is like strong in the force, he even froze a blaster shot on a duration of few minutes, but a stormtrooper from sanitation who weld sword for the 1st time gives him trouble?! Who, the Hell, is SNOKE? another newly created character of J.J. All in all effects were great, and this movie is good for someone who knows very little or nothing of Star Wars... Shame on Disney and J.J.!!!!"
4866,1,Bad,What?
4867,3,Waste-of-time-sadSWstory,"This is not Star Wars, this is something else and something completely bad. Pretentious fake."
4868,2,7.9 For This??,I was looking at a list of gender switches then I came across this video The farce awakens is the worst movie all of time! it's really true that many are saying the farce awakens is the worst movie of all time out of all the horrible movies. I didn't watch the whole remake as it was so terrible because I felt ill. Overall this was a boring fecal film. Do not watch this video.
4869,1,Not a SW film,"I thought it was cleverly done. The mixing of the old with the new which was nearly seamless. Although a little disappointed in the cyclic nature of the story line, the drama,actionable and emotional connect were are all there. When the old characters appeared together it was just magic and a lump developed in my throat. This movie departs with a glimpse of Luke Skywalker the only remaining Jedi. I did miss Yoda//Obi also for those little words of wisdom about the force but hopefully we will get that in the next one. The story line with destruction of the third but larger Death Star/Planet although a bit disappointing rings true almost like the obsession of building a bigger more destructive bomb like we do here. Having said that for sake of entertainment the story tellers will need to source another plot for the next installment. No doubt having to go back to the past and look at some of those World war 2 movies or back further to plot lines /stories from ancient Japan which is where I think Lucas got his initial inspiration. Investment in the story will always be rewarding because when people ask what was it about you need to be inspirational with this sort of movie."
4870,1,Horrible Gender Switch,This the worst movie of the star wars movies. first if you have to kill Han Solo don't do it like that. that is pathetic.<br /><br />the movie us so long for what it adds to the story. all you did is make a character introduction for 2 hours.<br /><br />it's trying to be something it's not. trying to make another great villan? he can't even weald his light saber right and he got defeated by a girl with no training? I get she is overpowered but still deosn't make an excuse for defeating a sith apprentise.<br /><br />Rey is overpowered. nothing else needed to add here.<br /><br />worst film of star wars
4871,3,A timeless classic that will appeal to most,"I'm not a big star wars fan. In fact, I just recently decided to watch the entire series of movies. This is basically a new hope again except with crappy characters and an over emphasis on comedy."
4872,1,why are they trying?,"I have read other reviews here. First off, I don't think the girl could be considered an actress. Second, they had overpowered the force, the Jedi, everything we know for the whole movie?? Come on...the force deserves better."
4873,5,Remake or reboot??,Just slightly. I mean just a hair above the pure garbage that was The Last Jedi. So it's got that going for it
4874,2,Cheap Acting With One Facial Expression,"That is what this remake about. Star Wars fans, science fiction enthusiasts and people with fair to good taste will stay away.<br /><br />Fans of gender switch and masculine hair on a 'female' need to order a 4K version of the BluRay"
4875,2,Slightly better than Last Jedi,"If you've ever wished there was a version of Star Wars Episode IV that sucked, this is it!"
4876,2,"EPS, ROI, EBITIDA and ROIC..","I am a big fan of comedy, jokes and practical gags. This film doesn't deliver so much. As far as fictional comedy I suggest The Hangover. As far as pure comedy laugh-out-loud that is a better recommendation. As far as dress up people parading around watch Spaceballs. The director and the dress up actors in this preteen reboot should try another line of work."
4877,1,"Episode IV, But Worse",Franchises and Jar Jar Abrams suck double big!
